[812, 28] [839, 55]
[840, 28] [867, 55]
[868, 28] [895, 55]
[896, 28] [923, 55]
[924, 28] [951, 55]
[952, 28] [979, 55]
[980, 28] [1007, 55]
[1008, 28] [1035, 55]
[1036, 28] [1063, 55]
[1064, 28] [1091, 55]
[1092, 28] [1119, 55]
[1120, 28] [1147, 55]
[1148, 28] [1175, 55]
[1176, 28] [1203, 55]
[1204, 28] [1231, 55]
[1232, 28] [1259, 55]
[1260, 28] [1287, 55]
[1288, 28] [1315, 55]
[1316, 28] [1343, 55]
[1344, 28] [1371, 55]
[1372, 28] [1399, 55]
[1400, 28] [1427, 55]
[1428, 28] [1455, 55]
[1456, 28] [1483, 55]
[1484, 28] [1511, 55]
[1512, 28] [1539, 55]
[1540, 28] [1567, 55]
[1568, 28] [1595, 55]
[1596, 28] [1623, 55]
[1624, 28] [1651, 55]
[1652, 28] [1679, 55]
[1680, 28] [1707, 55]
[1708, 28] [1735, 55]
[1736, 28] [1763, 55]
[1764, 28] [1791, 55]
[1792, 28] [1819, 55]
[0, 56] [27, 83]
[28, 56] [55, 83]
[56, 56] [83, 83]
[84, 56] [111, 83]
[112, 56] [139, 83]
[140, 56] [167, 83]
[168, 56] [195, 83]
[196, 56] [223, 83]
[224, 56] [251, 83]
[252, 56] [279, 83]
[280, 56] [307, 83]
[308, 56] [335, 83]
[336, 56] [363, 83]
[364, 56] [391, 83]
[392, 56] [419, 83]
[420, 56] [447, 83]
[448, 56] [475, 83]
[476, 56] [503, 83]
[504, 56] [531, 83]
[532, 56] [559, 83]
[560, 56] [587, 83]
[588, 56] [615, 83]
[616, 56] [643, 83]
[644, 56] [671, 83]
[672, 56] [699, 83]
[700, 56] [727, 83]
[728, 56] [755, 83]
[756, 56] [783, 83]
[784, 56] [811, 83]
[812, 56] [839, 83]
[840, 56] [867, 83]
[868, 56] [895, 83]
[896, 56] [923, 83]
[924, 56] [951, 83]
[952, 56] [979, 83]
[980, 56] [1007, 83]
[1008, 56] [1035, 83]
[1036, 56] [1063, 83]
[1064, 56] [1091, 83]
[1092, 56] [1119, 83]
[1120, 56] [1147, 83]
[1148, 56] [1175, 83]
[1176, 56] [1203, 83]
[1204, 56] [1231, 83]
[1232, 56] [1259, 83]
[1260, 56] [1287, 83]
[1288, 56] [1315, 83]
[1316, 56] [1343, 83]
[1344, 56] [1371, 83]
[1372, 56] [1399, 83]
[1400, 56] [1427, 83]
[1428, 56] [1455, 83]
[1456, 56] [1483, 83]
[1484, 56] [1511, 83]
[1512, 56] [1539, 83]
[1540, 56] [1567, 83]
[1568, 56] [1595, 83]
[1596, 56] [1623, 83]
[1624, 56] [1651, 83]
[1652, 56] [1679, 83]
[1680, 56] [1707, 83]
[1708, 56] [1735, 83]
[1736, 56] [1763, 83]
[1764, 56] [1791, 83]
[1792, 56] [1819, 83]
[0, 84] [27, 111]
[28, 84] [55, 111]
[56, 84] [83, 111]
[84, 84] [111, 111]
[112, 84] [139, 111]
[140, 84] [167, 111]
[168, 84] [195, 111]
[196, 84] [223, 111]
[224, 84] [251, 111]
[252, 84] [279, 111]
[280, 84] [307, 111]
[308, 84] [335, 111]
[336, 84] [363, 111]
[364, 84] [391, 111]
[392, 84] [419, 111]
[420, 84] [447, 111]
[448, 84] [475, 111]
[476, 84] [503, 111]
[504, 84] [531, 111]
[532, 84] [559, 111]
[560, 84] [587, 111]
[588, 84] [615, 111]
[616, 84] [643, 111]
[644, 84] [671, 111]
[672, 84] [699, 111]
[700, 84] [727, 111]
[728, 84] [755, 111]
[756, 84] [783, 111]
[784, 84] [811, 111]
[812, 84] [839, 111]
[840, 84] [867, 111]
[868, 84] [895, 111]
[896, 84] [923, 111]
[924, 84] [951, 111]
[952, 84] [979, 111]
[980, 84] [1007, 111]
[1008, 84] [1035, 111]
[1036, 84] [1063, 111]
[1064, 84] [1091, 111]
[1092, 84] [1119, 111]
[1120, 84] [1147, 111]
[1148, 84] [1175, 111]
[1176, 84] [1203, 111]
[1204, 84] [1231, 111]
[1232, 84] [1259, 111]
[1260, 84] [1287, 111]
[1288, 84] [1315, 111]
[1316, 84] [1343, 111]
[1344, 84] [1371, 111]
[1372, 84] [1399, 111]
[1400, 84] [1427, 111]
[1428, 84] [1455, 111]
[1456, 84] [1483, 111]
[1484, 84] [1511, 111]
[1512, 84] [1539, 111]
[1540, 84] [1567, 111]
[1568, 84] [1595, 111]
[1596, 84] [1623, 111]
[1624, 84] [1651, 111]
[1652, 84] [1679, 111]
[1680, 84] [1707, 111]
[1708, 84] [1735, 111]
[1736, 84] [1763, 111]
[1764, 84] [1791, 111]
[1792, 84] [1819, 111]
[0, 112] [27, 139]
[28, 112] [55, 139]
[56, 112] [83, 139]
[84, 112] [111, 139]
[112, 112] [139, 139]
[140, 112] [167, 139]
[168, 112] [195, 139]
[196, 112] [223, 139]
[224, 112] [251, 139]
[252, 112] [279, 139]
[280, 112] [307, 139]
[308, 112] [335, 139]
[336, 112] [363, 139]
[364, 112] [391, 139]
[392, 112] [419, 139]
[420, 112] [447, 139]
[448, 112] [475, 139]
[476, 112] [503, 139]
[504, 112] [531, 139]
[532, 112] [559, 139]
[560, 112] [587, 139]
[588, 112] [615, 139]
[616, 112] [643, 139]
[644, 112] [671, 139]
[672, 112] [699, 139]
[700, 112] [727, 139]
[728, 112] [755, 139]
[756, 112] [783, 139]
[784, 112] [811, 139]
[812, 112] [839, 139]
[840, 112] [867, 139]
[868, 112] [895, 139]
[896, 112] [923, 139]
[924, 112] [951, 139]
[952, 112] [979, 139]
[980, 112] [1007, 139]
[1008, 112] [1035, 139]
[1036, 112] [1063, 139]
[1064, 112] [1091, 139]
[1092, 112] [1119, 139]
[1120, 112] [1147, 139]
[1148, 112] [1175, 139]
[1176, 112] [1203, 139]
[1204, 112] [1231, 139]
[1232, 112] [1259, 139]
[1260, 112] [1287, 139]
[1288, 112] [1315, 139]
[1316, 112] [1343, 139]
[1344, 112] [1371, 139]
[1372, 112] [1399, 139]
[1400, 112] [1427, 139]
[1428, 112] [1455, 139]
[1456, 112] [1483, 139]
[1484, 112] [1511, 139]
[1512, 112] [1539, 139]
[1540, 112] [1567, 139]
[1568, 112] [1595, 139]
[1596, 112] [1623, 139]
[1624, 112] [1651, 139]
[1652, 112] [1679, 139]
[1680, 112] [1707, 139]
[1708, 112] [1735, 139]
[1736, 112] [1763, 139]
[1764, 112] [1791, 139]
[1792, 112] [1819, 139]
[0, 140] [27, 167]
[28, 140] [55, 167]
[56, 140] [83, 167]
[84, 140] [111, 167]
[112, 140] [139, 167]
[140, 140] [167, 167]
[168, 140] [195, 167]
[196, 140] [223, 167]
[224, 140] [251, 167]
[252, 140] [279, 167]
[280, 140] [307, 167]
[308, 140] [335, 167]
[336, 140] [363, 167]
[364, 140] [391, 167]
[392, 140] [419, 167]
[420, 140] [447, 167]
[448, 140] [475, 167]
[476, 140] [503, 167]
[504, 140] [531, 167]
[532, 140] [559, 167]
[560, 140] [587, 167]
[588, 140] [615, 167]
[616, 140] [643, 167]
[644, 140] [671, 167]
[672, 140] [699, 167]
[700, 140] [727, 167]
[728, 140] [755, 167]
[756, 140] [783, 167]
[784, 140] [811, 167]
[812, 140] [839, 167]
[840, 140] [867, 167]
[868, 140] [895, 167]
[896, 140] [923, 167]
[924, 140] [951, 167]
[952, 140] [979, 167]
[980, 140] [1007, 167]
[1008, 140] [1035, 167]
[1036, 140] [1063, 167]
[1064, 140] [1091, 167]
[1092, 140] [1119, 167]
[1120, 140] [1147, 167]
[1148, 140] [1175, 167]
[1176, 140] [1203, 167]
[1204, 140] [1231, 167]
[1232, 140] [1259, 167]
[1260, 140] [1287, 167]
[1288, 140] [1315, 167]
[1316, 140] [1343, 167]
[1344, 140] [1371, 167]
[1372, 140] [1399, 167]
[1400, 140] [1427, 167]
[1428, 140] [1455, 167]
[1456, 140] [1483, 167]
[1484, 140] [1511, 167]
[1512, 140] [1539, 167]
[1540, 140] [1567, 167]
[1568, 140] [1595, 167]
[1596, 140] [1623, 167]
[1624, 140] [1651, 167]
[1652, 140] [1679, 167]
[1680, 140] [1707, 167]
[1708, 140] [1735, 167]
[1736, 140] [1763, 167]
[1764, 140] [1791, 167]
[1792, 140] [1819, 167]
[0, 168] [27, 195]
[28, 168] [55, 195]
[56, 168] [83, 195]
[84, 168] [111, 195]
[112, 168] [139, 195]
[140, 168] [167, 195]
[168, 168] [195, 195]
[196, 168] [223, 195]
[224, 168] [251, 195]
[252, 168] [279, 195]
[280, 168] [307, 195]
[308, 168] [335, 195]
[336, 168] [363, 195]
[364, 168] [391, 195]
[392, 168] [419, 195]
[420, 168] [447, 195]
[448, 168] [475, 195]
[476, 168] [503, 195]
[504, 168] [531, 195]
[532, 168] [559, 195]
[560, 168] [587, 195]
[588, 168] [615, 195]
[616, 168] [643, 195]
[644, 168] [671, 195]
[672, 168] [699, 195]
[700, 168] [727, 195]
[728, 168] [755, 195]
[756, 168] [783, 195]
[784, 168] [811, 195]
[812, 168] [839, 195]
[840, 168] [867, 195]
[868, 168] [895, 195]
[896, 168] [923, 195]
[924, 168] [951, 195]
[952, 168] [979, 195]
[980, 168] [1007, 195]
[1008, 168] [1035, 195]
[1036, 168] [1063, 195]
[1064, 168] [1091, 195]
[1092, 168] [1119, 195]
[1120, 168] [1147, 195]
[1148, 168] [1175, 195]
[1176, 168] [1203, 195]
[1204, 168] [1231, 195]
[1232, 168] [1259, 195]
[1260, 168] [1287, 195]
[1288, 168] [1315, 195]
[1316, 168] [1343, 195]
[1344, 168] [1371, 195]
[1372, 168] [1399, 195]
[1400, 168] [1427, 195]
[1428, 168] [1455, 195]
[1456, 168] [1483, 195]
[1484, 168] [1511, 195]
[1512, 168] [1539, 195]
[1540, 168] [1567, 195]
[1568, 168] [1595, 195]
[1596, 168] [1623, 195]
[1624, 168] [1651, 195]
[1652, 168] [1679, 195]
[1680, 168] [1707, 195]
[1708, 168] [1735, 195]
[1736, 168] [1763, 195]
[1764, 168] [1791, 195]
[1792, 168] [1819, 195]
[0, 196] [27, 223]
[28, 196] [55, 223]
[56, 196] [83, 223]
[84, 196] [111, 223]
[112, 196] [139, 223]
[140, 196] [167, 223]
[168, 196] [195, 223]
[196, 196] [223, 223]
[224, 196] [251, 223]
[252, 196] [279, 223]
[280, 196] [307, 223]
[308, 196] [335, 223]
[336, 196] [363, 223]
[364, 196] [391, 223]
[392, 196] [419, 223]
[420, 196] [447, 223]
[448, 196] [475, 223]
[476, 196] [503, 223]
[504, 196] [531, 223]
[532, 196] [559, 223]
[560, 196] [587, 223]
[588, 196] [615, 223]
[616, 196] [643, 223]
[644, 196] [671, 223]
[672, 196] [699, 223]
[700, 196] [727, 223]
[728, 196] [755, 223]
[756, 196] [783, 223]
[784, 196] [811, 223]
[812, 196] [839, 223]
[840, 196] [867, 223]
[868, 196] [895, 223]
[896, 196] [923, 223]
[924, 196] [951, 223]
[952, 196] [979, 223]
[980, 196] [1007, 223]
[1008, 196] [1035, 223]
[1036, 196] [1063, 223]
[1064, 196] [1091, 223]
[1092, 196] [1119, 223]
[1120, 196] [1147, 223]
[1148, 196] [1175, 223]
[1176, 196] [1203, 223]
[1204, 196] [1231, 223]
[1232, 196] [1259, 223]
[1260, 196] [1287, 223]
[1288, 196] [1315, 223]
[1316, 196] [1343, 223]
[1344, 196] [1371, 223]
[1372, 196] [1399, 223]
[1400, 196] [1427, 223]
[1428, 196] [1455, 223]
[1456, 196] [1483, 223]
[1484, 196] [1511, 223]
[1512, 196] [1539, 223]
[1540, 196] [1567, 223]
[1568, 196] [1595, 223]
[1596, 196] [1623, 223]
[1624, 196] [1651, 223]
[1652, 196] [1679, 223]
[1680, 196] [1707, 223]
[1708, 196] [1735, 223]
[1736, 196] [1763, 223]
[1764, 196] [1791, 223]
[1792, 196] [1819, 223]
[0, 224] [27, 251]
[28, 224] [55, 251]
[56, 224] [83, 251]
[84, 224] [111, 251]
[112, 224] [139, 251]
[140, 224] [167, 251]
[168, 224] [195, 251]
[196, 224] [223, 251]
[224, 224] [251, 251]
[252, 224] [279, 251]
[280, 224] [307, 251]
[308, 224] [335, 251]
[336, 224] [363, 251]
[364, 224] [391, 251]
[392, 224] [419, 251]
[420, 224] [447, 251]
[448, 224] [475, 251]
[476, 224] [503, 251]
[504, 224] [531, 251]
[532, 224] [559, 251]
[560, 224] [587, 251]
[588, 224] [615, 251]
[616, 224] [643, 251]
[644, 224] [671, 251]
[672, 224] [699, 251]
[700, 224] [727, 251]
[728, 224] [755, 251]
[756, 224] [783, 251]
[784, 224] [811, 251]
[812, 224] [839, 251]
[840, 224] [867, 251]
[868, 224] [895, 251]
[896, 224] [923, 251]
[924, 224] [951, 251]
[952, 224] [979, 251]
[980, 224] [1007, 251]
[1008, 224] [1035, 251]
[1036, 224] [1063, 251]
[1064, 224] [1091, 251]
[1092, 224] [1119, 251]
[1120, 224] [1147, 251]
[1148, 224] [1175, 251]
[1176, 224] [1203, 251]
[1204, 224] [1231, 251]
[1232, 224] [1259, 251]
[1260, 224] [1287, 251]
[1288, 224] [1315, 251]
[1316, 224] [1343, 251]
[1344, 224] [1371, 251]
[1372, 224] [1399, 251]
[1400, 224] [1427, 251]
[1428, 224] [1455, 251]
[1456, 224] [1483, 251]
[1484, 224] [1511, 251]
[1512, 224] [1539, 251]
[1540, 224] [1567, 251]
[1568, 224] [1595, 251]
[1596, 224] [1623, 251]
[1624, 224] [1651, 251]
[1652, 224] [1679, 251]
[1680, 224] [1707, 251]
[1708, 224] [1735, 251]
[1736, 224] [1763, 251]
[1764, 224] [1791, 251]
[1792, 224] [1819, 251]
[0, 252] [27, 279]
[28, 252] [55, 279]
[56, 252] [83, 279]
[84, 252] [111, 279]
[112, 252] [139, 279]
[140, 252] [167, 279]
[168, 252] [195, 279]
[196, 252] [223, 279]
[224, 252] [251, 279]
[252, 252] [279, 279]
[280, 252] [307, 279]
[308, 252] [335, 279]
[336, 252] [363, 279]
[364, 252] [391, 279]
[392, 252] [419, 279]
[420, 252] [447, 279]
[448, 252] [475, 279]
[476, 252] [503, 279]
[504, 252] [531, 279]
[532, 252] [559, 279]
[560, 252] [587, 279]
[588, 252] [615, 279]
[616, 252] [643, 279]
[644, 252] [671, 279]
[672, 252] [699, 279]
[700, 252] [727, 279]
[728, 252] [755, 279]
[756, 252] [783, 279]
[784, 252] [811, 279]
[812, 252] [839, 279]
[840, 252] [867, 279]
[868, 252] [895, 279]
[896, 252] [923, 279]
[924, 252] [951, 279]
[952, 252] [979, 279]
[980, 252] [1007, 279]
[1008, 252] [1035, 279]
[1036, 252] [1063, 279]
[1064, 252] [1091, 279]
[1092, 252] [1119, 279]
[1120, 252] [1147, 279]
[1148, 252] [1175, 279]
[1176, 252] [1203, 279]
[1204, 252] [1231, 279]
[1232, 252] [1259, 279]
[1260, 252] [1287, 279]
[1288, 252] [1315, 279]
[1316, 252] [1343, 279]
[1344, 252] [1371, 279]
[1372, 252] [1399, 279]
[1400, 252] [1427, 279]
[1428, 252] [1455, 279]
[1456, 252] [1483, 279]
[1484, 252] [1511, 279]
[1512, 252] [1539, 279]
[1540, 252] [1567, 279]
[1568, 252] [1595, 279]
[1596, 252] [1623, 279]
[1624, 252] [1651, 279]
[1652, 252] [1679, 279]
[1680, 252] [1707, 279]
[1708, 252] [1735, 279]
[1736, 252] [1763, 279]
[1764, 252] [1791, 279]
[1792, 252] [1819, 279]
[0, 280] [27, 307]
[28, 280] [55, 307]
[56, 280] [83, 307]
[84, 280] [111, 307]
[112, 280] [139, 307]
[140, 280] [167, 307]
[168, 280] [195, 307]
[196, 280] [223, 307]
[224, 280] [251, 307]
[252, 280] [279, 307]
[280, 280] [307, 307]
[308, 280] [335, 307]
[336, 280] [363, 307]
[364, 280] [391, 307]
[392, 280] [419, 307]
[420, 280] [447, 307]
[448, 280] [475, 307]
[476, 280] [503, 307]
[504, 280] [531, 307]
[532, 280] [559, 307]
[560, 280] [587, 307]
[588, 280] [615, 307]
[616, 280] [643, 307]
[644, 280] [671, 307]
[672, 280] [699, 307]
[700, 280] [727, 307]
[728, 280] [755, 307]
[756, 280] [783, 307]
[784, 280] [811, 307]
[812, 280] [839, 307]
[840, 280] [867, 307]
[868, 280] [895, 307]
[896, 280] [923, 307]
[924, 280] [951, 307]
[952, 280] [979, 307]
[980, 280] [1007, 307]
[1008, 280] [1035, 307]
[1036, 280] [1063, 307]
[1064, 280] [1091, 307]
[1092, 280] [1119, 307]
[1120, 280] [1147, 307]
[1148, 280] [1175, 307]
[1176, 280] [1203, 307]
[1204, 280] [1231, 307]
[1232, 280] [1259, 307]
[1260, 280] [1287, 307]
[1288, 280] [1315, 307]
[1316, 280] [1343, 307]
[1344, 280] [1371, 307]
[1372, 280] [1399, 307]
[1400, 280] [1427, 307]
[1428, 280] [1455, 307]
[1456, 280] [1483, 307]
[1484, 280] [1511, 307]
[1512, 280] [1539, 307]
[1540, 280] [1567, 307]
[1568, 280] [1595, 307]
[1596, 280] [1623, 307]
[1624, 280] [1651, 307]
[1652, 280] [1679, 307]
[1680, 280] [1707, 307]
[1708, 280] [1735, 307]
[1736, 280] [1763, 307]
[1764, 280] [1791, 307]
[1792, 280] [1819, 307]
[0, 308] [27, 335]
[28, 308] [55, 335]
[56, 308] [83, 335]
[84, 308] [111, 335]
[112, 308] [139, 335]
[140, 308] [167, 335]
[168, 308] [195, 335]
[196, 308] [223, 335]
[224, 308] [251, 335]
[252, 308] [279, 335]
[280, 308] [307, 335]
[308, 308] [335, 335]
[336, 308] [363, 335]
[364, 308] [391, 335]
[392, 308] [419, 335]
[420, 308] [447, 335]
[448, 308] [475, 335]
[476, 308] [503, 335]
[504, 308] [531, 335]
[532, 308] [559, 335]
[560, 308] [587, 335]
[588, 308] [615, 335]
[616, 308] [643, 335]
[644, 308] [671, 335]
[672, 308] [699, 335]
[700, 308] [727, 335]
[728, 308] [755, 335]
[756, 308] [783, 335]
[784, 308] [811, 335]
[812, 308] [839, 335]
[840, 308] [867, 335]
[868, 308] [895, 335]
[896, 308] [923, 335]
[924, 308] [951, 335]
[952, 308] [979, 335]
[980, 308] [1007, 335]
[1008, 308] [1035, 335]
[1036, 308] [1063, 335]
[1064, 308] [1091, 335]
[1092, 308] [1119, 335]
[1120, 308] [1147, 335]
[1148, 308] [1175, 335]
[1176, 308] [1203, 335]
[1204, 308] [1231, 335]
[1232, 308] [1259, 335]
[1260, 308] [1287, 335]
[1288, 308] [1315, 335]
[1316, 308] [1343, 335]
[1344, 308] [1371, 335]
[1372, 308] [1399, 335]
[1400, 308] [1427, 335]
[1428, 308] [1455, 335]
[1456, 308] [1483, 335]
[1484, 308] [1511, 335]
[1512, 308] [1539, 335]
[1540, 308] [1567, 335]
[1568, 308] [1595, 335]
[1596, 308] [1623, 335]
[1624, 308] [1651, 335]
[1652, 308] [1679, 335]
[1680, 308] [1707, 335]
[1708, 308] [1735, 335]
[1736, 308] [1763, 335]
[1764, 308] [1791, 335]
[1792, 308] [1819, 335]
[0, 336] [27, 363]
[28, 336] [55, 363]
[56, 336] [83, 363]
[84, 336] [111, 363]
[112, 336] [139, 363]
[140, 336] [167, 363]
[168, 336] [195, 363]
[196, 336] [223, 363]
[224, 336] [251, 363]
[252, 336] [279, 363]
[280, 336] [307, 363]
[308, 336] [335, 363]
[336, 336] [363, 363]
[364, 336] [391, 363]
[392, 336] [419, 363]
[420, 336] [447, 363]
[448, 336] [475, 363]
[476, 336] [503, 363]
[504, 336] [531, 363]
[532, 336] [559, 363]
[560, 336] [587, 363]
[588, 336] [615, 363]
[616, 336] [643, 363]
[644, 336] [671, 363]
[672, 336] [699, 363]
[700, 336] [727, 363]
[728, 336] [755, 363]
[756, 336] [783, 363]
[784, 336] [811, 363]
[812, 336] [839, 363]
[840, 336] [867, 363]
[868, 336] [895, 363]
[896, 336] [923, 363]
[924, 336] [951, 363]
[952, 336] [979, 363]
[980, 336] [1007, 363]
[1008, 336] [1035, 363]
[1036, 336] [1063, 363]
[1064, 336] [1091, 363]
[1092, 336] [1119, 363]
[1120, 336] [1147, 363]
[1148, 336] [1175, 363]
[1176, 336] [1203, 363]
[1204, 336] [1231, 363]
[1232, 336] [1259, 363]
[1260, 336] [1287, 363]
[1288, 336] [1315, 363]
[1316, 336] [1343, 363]
[1344, 336] [1371, 363]
[1372, 336] [1399, 363]
[1400, 336] [1427, 363]
[1428, 336] [1455, 363]
[1456, 336] [1483, 363]
[1484, 336] [1511, 363]
[1512, 336] [1539, 363]
[1540, 336] [1567, 363]
[1568, 336] [1595, 363]
[1596, 336] [1623, 363]
[1624, 336] [1651, 363]
[1652, 336] [1679, 363]
[1680, 336] [1707, 363]
[1708, 336] [1735, 363]
[1736, 336] [1763, 363]
[1764, 336] [1791, 363]
[1792, 336] [1819, 363]
[0, 364] [27, 391]
[28, 364] [55, 391]
[56, 364] [83, 391]
[84, 364] [111, 391]
[112, 364] [139, 391]
[140, 364] [167, 391]
[168, 364] [195, 391]
[196, 364] [223, 391]
[224, 364] [251, 391]
[252, 364] [279, 391]
[280, 364] [307, 391]
[308, 364] [335, 391]
[336, 364] [363, 391]
[364, 364] [391, 391]
[392, 364] [419, 391]
[420, 364] [447, 391]
[448, 364] [475, 391]
[476, 364] [503, 391]
[504, 364] [531, 391]
[532, 364] [559, 391]
[560, 364] [587, 391]
[588, 364] [615, 391]
[616, 364] [643, 391]
[644, 364] [671, 391]
[672, 364] [699, 391]
[700, 364] [727, 391]
[728, 364] [755, 391]
[756, 364] [783, 391]
[784, 364] [811, 391]
[812, 364] [839, 391]
[840, 364] [867, 391]
[868, 364] [895, 391]
[896, 364] [923, 391]
[924, 364] [951, 391]
[952, 364] [979, 391]
[980, 364] [1007, 391]
[1008, 364] [1035, 391]
[1036, 364] [1063, 391]
[1064, 364] [1091, 391]
[1092, 364] [1119, 391]
[1120, 364] [1147, 391]
[1148, 364] [1175, 391]
[1176, 364] [1203, 391]
[1204, 364] [1231, 391]
[1232, 364] [1259, 391]
[1260, 364] [1287, 391]
[1288, 364] [1315, 391]
[1316, 364] [1343, 391]
[1344, 364] [1371, 391]
[1372, 364] [1399, 391]
[1400, 364] [1427, 391]
[1428, 364] [1455, 391]
[1456, 364] [1483, 391]
[1484, 364] [1511, 391]
[1512, 364] [1539, 391]
[1540, 364] [1567, 391]
[1568, 364] [1595, 391]
[1596, 364] [1623, 391]
[1624, 364] [1651, 391]
[1652, 364] [1679, 391]
[1680, 364] [1707, 391]
[1708, 364] [1735, 391]
[1736, 364] [1763, 391]
[1764, 364] [1791, 391]
[1792, 364] [1819, 391]
[0, 392] [27, 419]
[28, 392] [55, 419]
[56, 392] [83, 419]
[84, 392] [111, 419]
[112, 392] [139, 419]
[140, 392] [167, 419]
[168, 392] [195, 419]
[196, 392] [223, 419]
[224, 392] [251, 419]
[252, 392] [279, 419]
[280, 392] [307, 419]
[308, 392] [335, 419]
[336, 392] [363, 419]
[364, 392] [391, 419]
[392, 392] [419, 419]
[420, 392] [447, 419]
[448, 392] [475, 419]
[476, 392] [503, 419]
[504, 392] [531, 419]
[532, 392] [559, 419]
[560, 392] [587, 419]
[588, 392] [615, 419]
[616, 392] [643, 419]
[644, 392] [671, 419]
[672, 392] [699, 419]
[700, 392] [727, 419]
[728, 392] [755, 419]
[756, 392] [783, 419]
[784, 392] [811, 419]
[812, 392] [839, 419]
[840, 392] [867, 419]
[868, 392] [895, 419]
[896, 392] [923, 419]
[924, 392] [951, 419]
[952, 392] [979, 419]
[980, 392] [1007, 419]
[1008, 392] [1035, 419]
[1036, 392] [1063, 419]
[1064, 392] [1091, 419]
[1092, 392] [1119, 419]
[1120, 392] [1147, 419]
[1148, 392] [1175, 419]
[1176, 392] [1203, 419]
[1204, 392] [1231, 419]
[1232, 392] [1259, 419]
[1260, 392] [1287, 419]
[1288, 392] [1315, 419]
[1316, 392] [1343, 419]
[1344, 392] [1371, 419]
[1372, 392] [1399, 419]
[1400, 392] [1427, 419]
[1428, 392] [1455, 419]
[1456, 392] [1483, 419]
[1484, 392] [1511, 419]
[1512, 392] [1539, 419]
[1540, 392] [1567, 419]
[1568, 392] [1595, 419]
[1596, 392] [1623, 419]
[1624, 392] [1651, 419]
[1652, 392] [1679, 419]
[1680, 392] [1707, 419]
[1708, 392] [1735, 419]
[1736, 392] [1763, 419]
[1764, 392] [1791, 419]
[1792, 392] [1819, 419]
[0, 420] [27, 447]
[28, 420] [55, 447]
[56, 420] [83, 447]
[84, 420] [111, 447]
[112, 420] [139, 447]
[140, 420] [167, 447]
[168, 420] [195, 447]
[196, 420] [223, 447]
[224, 420] [251, 447]
[252, 420] [279, 447]
[280, 420] [307, 447]
[308, 420] [335, 447]
[336, 420] [363, 447]
[364, 420] [391, 447]
[392, 420] [419, 447]
[420, 420] [447, 447]
[448, 420] [475, 447]
[476, 420] [503, 447]
[504, 420] [531, 447]
[532, 420] [559, 447]
[560, 420] [587, 447]
[588, 420] [615, 447]
[616, 420] [643, 447]
[644, 420] [671, 447]
[672, 420] [699, 447]
[700, 420] [727, 447]
[728, 420] [755, 447]
[756, 420] [783, 447]
[784, 420] [811, 447]
[812, 420] [839, 447]
[840, 420] [867, 447]
[868, 420] [895, 447]
[896, 420] [923, 447]
